gen,best_fit,best_T,best_m,mean_T,stddev_T,mean_m,stddev_m,elapsed_s
4615,5.86891612,1.0000,4097,5.2027,8.9717,3996.1250,243.4484,234.87
4616,5.86891612,1.0000,4097,4.5939,9.6069,4020.5000,236.9497,234.92
4617,5.86891612,1.0000,4097,4.1898,8.6689,4018.6250,219.1163,234.97
4618,5.86891612,1.0000,4097,3.7783,7.8954,4026.6500,205.2710,235.02
4619,5.86891612,1.0000,4097,5.9964,11.4207,3981.5750,280.8295,235.07
4620,5.86891612,1.0000,4097,3.0470,4.7111,4062.4250,108.0562,235.12
4621,5.86891612,1.0000,4097,1.9550,5.0714,4076.1500,130.2082,235.17
4622,5.86891612,1.0000,4097,4.0909,8.2166,4034.3750,204.9059,235.22
4623,5.86907442,1.0000,4097,3.7988,10.3360,4027.7000,252.8475,235.26
4624,5.86907442,1.0000,4097,4.1746,6.9373,4023.8000,181.5419,235.31
4625,5.86907442,1.0000,4097,3.9689,7.2556,4027.7000,192.7215,235.36
4626,5.86907442,1.0000,4097,4.5002,8.3363,4014.5750,210.8180,235.41
4627,5.86907442,1.0000,4097,4.8649,9.4770,4001.2250,247.1774,235.46
4628,5.86907442,1.0000,4097,4.2850,11.5983,4036.2500,264.1199,235.51
4629,5.86907442,1.0000,4097,5.8120,10.7489,3981.2000,264.8890,235.56
4630,5.86907442,1.0000,4097,3.0207,4.4989,4065.0500,103.7140,235.61
4631,5.86907442,1.0000,4097,10.4055,18.8171,3886.7000,427.3883,235.66
4632,5.86907442,1.0000,4097,3.7562,7.7475,4034.8250,199.8335,235.71
4633,5.86907442,1.0000,4097,5.9825,10.5653,3973.6250,273.7836,235.76
4634,5.86907442,1.0000,4097,4.6584,8.7834,4003.6250,231.1015,235.81
4635,5.86941801,1.0000,4097,5.4890,9.6567,3984.1250,254.1583,235.86
4636,5.86941801,1.0000,4097,6.6763,12.3080,3952.9250,310.4308,235.91
4637,5.86941801,1.0000,4097,5.9685,11.8490,3977.9000,290.8517,235.96
4638,5.86941801,1.0000,4097,3.3914,5.7096,4047.8750,142.8197,236.01
4639,5.86941801,1.0000,4097,4.5795,8.0300,4001.6000,215.2092,236.06
4640,5.86941801,1.0000,4097,6.0019,10.6510,3975.2750,271.4460,236.11
4641,5.86941801,1.0000,4097,6.5310,12.2967,3960.9500,308.4633,236.16
4642,5.86941801,1.0000,4097,14.3442,16.6492,3762.8000,411.8607,236.21
4643,5.86941801,1.0000,4097,6.3894,11.3801,3984.5000,253.8583,236.26
4644,5.86941801,1.0000,4097,3.8039,7.9300,4037.0750,203.9840,236.31
4645,5.86941801,1.0000,4097,4.6460,8.8640,4027.1750,203.3670,236.35
4646,5.86941801,1.0000,4097,6.8356,11.4485,3966.3500,271.1832,236.41
4647,5.86941801,1.0000,4097,5.4244,10.3571,3987.8000,273.5235,236.45
4648,5.86941801,1.0000,4097,7.6495,16.0239,3938.9750,372.1357,236.50
4649,5.86941801,1.0000,4097,4.4402,9.9975,4022.1500,251.4019,236.55
4650,5.86941801,1.0000,4097,2.8892,6.6142,4051.6250,173.6456,236.60
4651,5.86941801,1.0000,4097,3.7042,8.9480,4050.2000,207.8383,236.65
4652,5.86941801,1.0000,4097,6.0717,13.1955,3983.3750,293.7130,236.70
4653,5.86941801,1.0000,4097,4.9742,10.1351,4005.6500,256.8252,236.75
4654,5.86941801,1.0000,4097,6.7882,10.9672,3948.6500,289.2893,236.80
4655,5.86941801,1.0000,4097,3.5527,7.5971,4038.4250,197.8784,236.85
4656,5.86941801,1.0000,4097,6.7442,11.0976,3950.2250,286.7499,236.90
4657,5.86941801,1.0000,4097,6.0433,12.2145,3987.5000,296.3592,236.96
4658,5.86941801,1.0000,4097,4.8187,10.3833,3999.1250,271.4823,237.01
4659,5.86941801,1.0000,4097,6.3354,13.2605,3973.3250,302.5887,237.06
4660,5.86941801,1.0000,4097,7.0034,13.0940,3947.0000,329.3455,237.11
4661,5.86941801,1.0000,4097,4.8474,11.1248,4004.6750,282.5432,237.16
4662,5.86941801,1.0000,4097,4.8390,10.1548,4000.3250,260.4239,237.21
4663,5.86941801,1.0000,4097,7.5284,12.3552,3934.1750,320.6669,237.26
4664,5.86974242,1.0000,4097,5.2224,9.7216,3999.5000,250.6688,237.31
4665,5.86974242,1.0000,4097,5.2258,8.8666,4000.7000,229.3978,237.36
4666,5.86974242,1.0000,4097,4.7892,12.0637,4018.1750,260.4010,237.41
4667,5.86974242,1.0000,4097,7.5356,12.4927,3936.2000,317.1206,237.47
4668,5.87012431,1.0000,4097,5.0908,9.8522,3994.7000,258.7270,237.51
4669,5.87012431,1.0000,4097,6.3221,12.2010,3969.2000,311.8635,237.57
4670,5.87012431,1.0000,4097,5.8054,13.3448,3996.0500,296.7283,237.61
4671,5.87013373,1.0000,4097,4.8929,9.8455,4009.7750,251.7404,237.66
4672,5.87013373,1.0000,4097,5.1124,10.7432,4005.3500,259.6230,237.72
4673,5.87013373,1.0000,4097,5.1549,9.4690,3996.2750,245.0000,237.77
4674,5.87013373,1.0000,4097,4.9189,9.0829,3992.7500,249.6009,237.82
4675,5.87013373,1.0000,4097,5.7704,11.8425,3983.8250,280.0609,237.87
4676,5.87013373,1.0000,4097,5.8348,14.0101,3986.7500,319.9882,237.91
4677,5.87013373,1.0000,4097,5.6771,11.4208,3989.1500,275.8450,237.96
4678,5.87015509,1.0000,4097,5.5396,10.1104,3993.6500,256.3288,238.02
4679,5.87015509,1.0000,4097,4.2268,8.1999,4020.2000,218.2897,238.07
4680,5.87015509,1.0000,4097,8.3218,16.2676,3926.0750,380.7522,238.11
4681,5.87015509,1.0000,4097,3.0929,5.5363,4058.3750,143.5135,238.17
4682,5.87015509,1.0000,4097,5.2124,9.5708,4000.0250,245.6232,238.22
4683,5.87015509,1.0000,4097,4.7457,9.5495,4001.1500,245.7584,238.26
4684,5.87015509,1.0000,4097,2.9972,5.8102,4055.5250,155.8743,238.31
4685,5.87015509,1.0000,4097,5.4141,9.5226,3989.0750,248.5102,238.36
4686,5.87015509,1.0000,4097,3.5814,8.5352,4040.9000,200.6798,238.42
4687,5.87015509,1.0000,4097,3.9420,6.9556,4028.7500,182.9849,238.47
4688,5.87015509,1.0000,4097,5.6760,9.7787,3973.0250,264.8325,238.52
4689,5.87015509,1.0000,4097,4.8478,9.7746,4013.6750,245.9035,238.56
4690,5.87015509,1.0000,4097,7.3185,14.8408,3958.6250,346.7435,238.61
4691,5.87015509,1.0000,4097,7.2888,11.7700,3939.5750,306.8994,238.67
4692,5.87015509,1.0000,4097,4.3447,11.6035,4025.0750,263.4031,238.71
4693,5.87015509,1.0000,4097,3.8838,7.0054,4024.5500,189.4145,238.76
4694,5.87015509,1.0000,4097,6.6568,12.5796,3965.4500,310.9580,238.81
4695,5.87015509,1.0000,4097,5.7771,10.8713,3986.3750,263.0730,238.86
4696,5.87015509,1.0000,4097,5.7156,10.4369,3975.6500,272.7501,238.91
4697,5.87015509,1.0000,4097,6.6793,12.3125,3961.7000,285.6284,238.96
4698,5.87015509,1.0000,4097,3.8186,7.3583,4024.8500,198.5333,239.01
4699,5.87015509,1.0000,4097,2.9330,5.1197,4057.6250,132.1434,239.06
4700,5.87015509,1.0000,4097,6.5719,12.5275,3964.0250,305.6464,239.11
4701,5.87015509,1.0000,4097,4.3139,7.7135,4029.9500,192.8589,239.16
4702,5.87015509,1.0000,4097,8.2029,11.6304,3915.9500,306.5161,239.20
4703,5.87015509,1.0000,4097,6.1198,10.0570,3973.4000,259.4481,239.25
4704,5.87015509,1.0000,4097,7.9607,13.0833,3929.6000,324.5303,239.30
4705,5.87036924,1.0000,4097,4.6848,8.4250,4010.6000,216.4082,239.35
4706,5.87036924,1.0000,4097,4.0597,6.8548,4031.1500,185.7566,239.40
4707,5.87036924,1.0000,4097,5.5955,12.5482,3994.0250,290.6405,239.45
4708,5.87036924,1.0000,4097,3.1967,6.1859,4055.0750,156.8795,239.49
4709,5.87036924,1.0000,4097,4.6116,8.0941,4009.8500,215.1619,239.54
4710,5.87036924,1.0000,4097,6.1084,10.1344,3977.4500,259.5126,239.59
4711,5.87036924,1.0000,4097,6.1077,11.5964,3978.5750,285.5017,239.64
4712,5.87036924,1.0000,4097,4.8145,11.6349,4011.6500,275.0494,239.69
4713,5.87036924,1.0000,4097,5.2014,12.4872,3999.8000,288.4448,239.74
4714,5.87036924,1.0000,4097,5.3997,9.6136,3991.6250,255.8529,239.78
4715,5.87036924,1.0000,4097,3.4267,8.0090,4047.1250,199.5481,239.83
4716,5.87036924,1.0000,4097,4.3545,8.9009,4017.5750,234.3372,239.88
4717,5.87036924,1.0000,4097,4.5199,10.0016,4013.6750,258.6511,239.93
4718,5.87036924,1.0000,4097,2.0436,5.1199,4076.1500,130.2082,239.97
4719,5.87036924,1.0000,4097,5.1280,11.6794,4000.1750,272.6008,240.02
4720,5.87036924,1.0000,4097,4.7120,8.2274,4015.1750,220.1610,240.07
4721,5.87036924,1.0000,4097,4.9013,8.9386,4013.0750,230.4915,240.12
4722,5.87036924,1.0000,4097,4.0167,8.8609,4031.9000,225.7181,240.16
4723,5.87056331,1.0000,4097,5.1738,9.2868,4001.8250,235.1386,240.21
4724,5.87056331,1.0000,4097,5.6896,10.6647,3981.4250,277.9601,240.26
4725,5.87056331,1.0000,4097,3.2546,5.5368,4052.2250,141.4849,240.31
4726,5.87056331,1.0000,4097,7.7860,13.0231,3939.5750,320.3763,240.36
4727,5.87056331,1.0000,4097,6.0686,10.6565,3967.2500,281.5430,240.41
4728,5.87056331,1.0000,4097,4.7573,8.7990,4020.0500,229.9814,240.46
4729,5.87056331,1.0000,4097,8.0075,16.0595,3930.6500,372.7897,240.51
4730,5.87056331,1.0000,4097,4.7968,10.7600,4016.3750,265.9650,240.56
4731,5.87056331,1.0000,4097,4.7624,9.7646,4008.1250,254.2601,240.61
4732,5.87056331,1.0000,4097,3.4750,8.7975,4039.2500,218.9463,240.66
4733,5.87056331,1.0000,4097,4.4345,9.7636,4014.8750,245.4118,240.71
4734,5.87056331,1.0000,4097,7.6049,16.6511,3958.1000,356.3580,240.76
4735,5.87056331,1.0000,4097,3.4818,7.0016,4041.2750,180.8367,240.81
4736,5.87056331,1.0000,4097,4.6599,8.9320,4013.5250,222.7880,240.87
4737,5.87056331,1.0000,4097,2.9857,5.5887,4057.3250,146.9579,240.92
4738,5.87056331,1.0000,4097,6.4940,12.3496,3957.3500,314.1209,240.97
4739,5.87056331,1.0000,4097,2.8546,6.2307,4054.2500,164.1328,241.03
4740,5.87056331,1.0000,4097,7.0874,13.3540,3949.7000,337.5152,241.08
4741,5.87056331,1.0000,4097,4.7449,10.1544,4005.8000,259.9918,241.12
4742,5.87056331,1.0000,4097,4.9420,12.3924,4008.7250,278.6198,241.17
4743,5.87056331,1.0000,4097,3.6102,10.7938,4043.6750,226.5799,241.21
4744,5.87056331,1.0000,4097,4.9451,9.9217,4003.0250,259.0873,241.26
4745,5.87056331,1.0000,4097,5.6084,11.3301,3991.7000,283.7259,241.31
4746,5.87056331,1.0000,4097,4.6208,7.8419,4003.4000,213.2884,241.35
4747,5.87056331,1.0000,4097,6.3461,13.0711,3974.6750,320.0098,241.40
4748,5.87056331,1.0000,4097,4.6298,9.2484,4014.4250,223.6751,241.45
4749,5.87056331,1.0000,4097,5.1355,9.3196,4017.4250,228.9336,241.49
4750,5.87056331,1.0000,4097,3.8402,6.4477,4030.7750,170.2171,241.54
4751,5.87056331,1.0000,4097,3.6560,7.4704,4028.6000,206.2423,241.59
4752,5.87074933,1.0000,4097,4.8443,9.5775,4014.2000,243.7847,241.63
4753,5.87074933,1.0000,4097,4.1623,9.0659,4018.6250,238.8226,241.68
4754,5.87124457,1.0000,4097,4.4609,9.8308,4023.4250,242.6572,241.73
4755,5.87124457,1.0000,4097,7.2733,14.1305,3952.3250,349.8124,241.78
4756,5.87124457,1.0000,4097,6.7244,11.0847,3962.5250,284.6310,241.82
4757,5.87144596,1.0000,4097,4.8586,10.2414,4005.9500,261.5766,241.87
4758,5.87144596,1.0000,4097,5.8143,10.1935,3991.1000,271.1726,241.92
4759,5.87144596,1.0000,4097,7.1229,13.7430,3939.8000,347.8757,241.97
4760,5.87144596,1.0000,4097,5.2425,10.6544,4000.8500,253.1705,242.01
4761,5.87144596,1.0000,4097,5.0664,8.5607,4001.2250,220.9886,242.06
4762,5.87144596,1.0000,4097,5.9651,10.5652,3975.8000,270.4436,242.10
4763,5.87144596,1.0000,4097,5.6445,9.7938,3997.0250,258.5735,242.15
4764,5.87144596,1.0000,4097,5.0289,14.2056,4015.0250,279.1680,242.19
4765,5.87144596,1.0000,4097,5.1998,11.3673,3999.2750,276.0301,242.24
4766,5.87144596,1.0000,4097,3.3029,5.9165,4043.7500,153.2274,242.28
4767,5.87144596,1.0000,4097,6.1378,11.9657,3989.0000,299.6991,242.33
4768,5.87144596,1.0000,4097,5.9127,10.7547,3969.5000,279.4987,242.38
4769,5.87144596,1.0000,4097,5.4297,11.3351,4002.6500,269.7824,242.43
4770,5.87144596,1.0000,4097,5.3305,12.0291,3996.8000,279.5421,242.47
4771,5.87144596,1.0000,4097,3.4162,6.6070,4039.1750,166.5797,242.52
4772,5.87144596,1.0000,4097,3.0636,5.8147,4053.4250,154.1530,242.57
4773,5.87144596,1.0000,4097,6.7330,12.0090,3975.9500,276.8535,242.61
4774,5.87144596,1.0000,4097,5.8784,12.1241,3985.1750,294.1783,242.66
4775,5.87144596,1.0000,4097,7.1037,11.9115,3961.4000,315.0187,242.70
4776,5.87144596,1.0000,4097,4.9017,9.7040,4005.0500,250.3244,242.76
4777,5.87144596,1.0000,4097,1.9695,3.5197,4078.6250,84.5877,242.80
4778,5.87144596,1.0000,4097,4.2666,8.6060,4016.4500,225.4960,242.85
4779,5.87144596,1.0000,4097,4.9133,10.7336,4012.1000,261.1536,242.89
4780,5.87144596,1.0000,4097,6.4188,13.2762,3968.9000,324.6980,242.94
4781,5.87144596,1.0000,4097,5.2308,9.4464,3996.8000,250.3003,242.99
4782,5.87144596,1.0000,4097,2.0011,3.3665,4083.2750,70.6495,243.03
4783,5.87144596,1.0000,4097,5.5656,12.6878,3995.7500,296.9536,243.08
4784,5.87144596,1.0000,4097,3.8163,7.2143,4034.0000,187.0278,243.13
4785,5.87144596,1.0000,4097,6.7265,9.7991,3967.0250,251.3397,243.17
4786,5.87144596,1.0000,4097,5.7086,10.0935,3982.8500,259.2354,243.22
4787,5.87144596,1.0000,4097,3.5402,6.8752,4029.7250,186.5603,243.27
4788,5.87144596,1.0000,4097,5.2771,8.8889,3999.6500,239.2958,243.32
4789,5.87144596,1.0000,4097,6.9396,10.7238,3962.4500,280.4098,243.37
4790,5.87144596,1.0000,4097,4.1309,8.7786,4024.5500,227.2226,243.41
4791,5.87144596,1.0000,4097,4.8495,10.3207,4007.2250,242.5741,243.46
4792,5.87144596,1.0000,4097,4.0478,7.0773,4030.5500,178.9816,243.50
4793,5.87144596,1.0000,4097,3.3383,7.7660,4044.1250,198.7890,243.55
4794,5.87144596,1.0000,4097,4.4743,7.4343,4013.9750,196.3252,243.60
4795,5.87144596,1.0000,4097,5.3017,11.2157,3997.1750,270.4729,243.64
4796,5.87144596,1.0000,4097,4.8647,9.2256,4013.3000,232.0387,243.69
4797,5.87144596,1.0000,4097,3.0212,5.4919,4055.3750,142.1066,243.74
4798,5.87144596,1.0000,4097,3.7197,5.5186,4050.3500,132.8901,243.78
4799,5.87144596,1.0000,4097,5.9506,10.1071,3979.1000,263.9260,243.83
4800,5.87144596,1.0000,4097,3.8903,8.4778,4031.0750,211.7663,243.88
4801,5.87144596,1.0000,4097,3.8118,7.0134,4038.3500,192.3266,243.93
4802,5.87144596,1.0000,4097,4.2220,9.1637,4021.1750,238.5811,243.98
4803,5.87144596,1.0000,4097,7.1780,12.7105,3947.5250,316.3940,244.02
4804,5.87144596,1.0000,4097,4.1405,6.2620,4034.4500,163.4264,244.07
4805,5.87144596,1.0000,4097,8.6768,15.9590,3907.0250,377.5398,244.12
4806,5.87144596,1.0000,4097,6.9899,13.2979,3945.5000,340.8461,244.17
4807,5.87144596,1.0000,4097,4.7866,11.8029,4004.7500,271.3307,244.21
4808,5.87144596,1.0000,4097,4.1035,5.7282,4036.3250,139.5476,244.26
4809,5.87144596,1.0000,4097,4.0194,8.4883,4024.2500,226.1608,244.31
4810,5.87187295,1.0000,4097,3.8276,6.4172,4049.0750,159.2199,244.35
4811,5.87187295,1.0000,4097,5.1796,10.0289,4007.0000,250.8393,244.40
4812,5.87187295,1.0000,4097,4.9216,11.3015,4001.4500,276.1724,244.45
4813,5.87187295,1.0000,4097,9.9185,14.6722,3877.7750,368.2501,244.49
4814,5.87187295,1.0000,4097,5.8956,11.4372,3979.2500,282.3140,244.54
4815,5.87187295,1.0000,4097,6.4643,14.1162,3971.3750,332.1152,244.59
4816,5.87187295,1.0000,4097,4.3476,7.5627,4017.4250,201.6839,244.63
4817,5.87187295,1.0000,4097,7.5143,15.6777,3941.8250,360.9357,244.68
4818,5.87187295,1.0000,4097,4.7295,12.6481,4013.0000,271.0256,244.73
4819,5.87187295,1.0000,4097,4.8433,11.2722,4006.7750,262.1075,244.77
4820,5.87187295,1.0000,4097,4.0707,9.9877,4028.3750,231.0041,244.82
4821,5.87187295,1.0000,4097,3.8358,6.9781,4029.8000,183.9526,244.87
4822,5.87187295,1.0000,4097,6.1235,11.7628,3969.6500,309.3733,244.91
4823,5.87187295,1.0000,4097,2.3279,5.0952,4070.6000,130.8980,244.96
4824,5.87187295,1.0000,4097,4.1194,9.1438,4025.0000,229.5049,245.01
4825,5.87187295,1.0000,4097,4.3361,8.4320,4017.0500,226.7845,245.05
4826,5.87187295,1.0000,4097,5.5857,8.6748,3991.8500,229.3097,245.10
4827,5.87187295,1.0000,4097,4.8263,9.3711,4017.2000,232.7503,245.14
4828,5.87187295,1.0000,4097,9.0585,15.2562,3908.5250,365.2048,245.19
4829,5.87187295,1.0000,4097,4.5147,8.4014,4002.8750,228.4355,245.23
4830,5.87187295,1.0000,4097,6.9906,13.3732,3952.7750,339.2166,245.28
4831,5.87187295,1.0000,4097,6.0812,12.5863,3974.0000,308.4811,245.33
4832,5.87187295,1.0000,4097,5.6848,11.1047,3988.8500,282.1260,245.38
4833,5.87187295,1.0000,4097,3.5437,8.0052,4036.4000,205.8711,245.43
4834,5.87187404,1.0000,4097,5.3286,12.1881,4006.9250,284.8764,245.48
4835,5.87187404,1.0000,4097,6.0049,12.0497,3986.1500,283.8775,245.53
4836,5.87187404,1.0000,4097,3.7810,6.4976,4035.0500,168.7891,245.57
4837,5.87187404,1.0000,4097,5.7011,13.3502,3995.0000,289.1539,245.62
4838,5.87187404,1.0000,4097,3.7396,6.8057,4026.6500,181.2407,245.66
4839,5.87187404,1.0000,4097,4.7189,9.9033,4009.8500,238.9119,245.71
4840,5.87187404,1.0000,4097,6.4094,12.8383,3983.4500,293.8060,245.76
4841,5.87187404,1.0000,4097,4.7525,10.3427,4012.1000,261.7345,245.81
4842,5.87187404,1.0000,4097,5.4458,10.5760,3988.3250,268.3571,245.86
4843,5.87187404,1.0000,4097,7.4295,13.1687,3937.8500,336.7364,245.90
4844,5.87187404,1.0000,4097,3.2016,6.0712,4049.6750,151.5067,245.95
4845,5.87187404,1.0000,4097,5.1008,11.7098,4003.2500,280.5624,246.00
4846,5.87187404,1.0000,4097,5.9386,12.6054,3983.3000,311.7473,246.05
4847,5.87187404,1.0000,4097,5.4530,10.4695,3988.6250,257.2867,246.10
4848,5.87187404,1.0000,4097,5.5885,11.0058,3986.6750,275.2257,246.14
4849,5.87209538,1.0000,4097,6.1912,10.4781,3971.0750,269.6251,246.19
4850,5.87209538,1.0000,4097,5.4041,9.4629,4003.1750,240.7731,246.24
4851,5.87209538,1.0000,4097,4.4517,9.6923,4015.4750,252.4406,246.29
4852,5.87209538,1.0000,4097,7.1581,10.9342,3943.4750,285.0639,246.34
4853,5.87209538,1.0000,4097,3.8748,9.3530,4027.6250,232.2126,246.39
4854,5.87209538,1.0000,4097,6.8844,13.3934,3968.0750,320.0182,246.44
4855,5.87209538,1.0000,4097,3.5941,7.2527,4036.7000,187.5358,246.48
4856,5.87209538,1.0000,4097,2.7325,5.1422,4055.6750,131.1012,246.53
4857,5.87209538,1.0000,4097,7.8706,12.8300,3929.3750,332.8231,246.58
4858,5.87209538,1.0000,4097,4.8145,8.3482,4006.5500,222.3024,246.63
4859,5.87209538,1.0000,4097,4.5238,9.1674,4016.8250,235.9200,246.68
4860,5.87209538,1.0000,4097,6.4257,11.3733,3962.0000,294.5918,246.74
4861,5.87209538,1.0000,4097,3.9049,8.6559,4029.2000,210.6278,246.78
4862,5.87209538,1.0000,4097,5.1697,10.2550,4003.7000,255.7909,246.83
4863,5.87209538,1.0000,4097,5.3645,9.5924,3987.6500,253.5461,246.88
4864,5.87209538,1.0000,4097,2.2660,5.1580,4075.7000,130.1665,246.93
4865,5.87209538,1.0000,4097,6.0674,11.5764,3997.8500,275.0723,246.98
4866,5.87209538,1.0000,4097,4.4276,12.0516,4028.5250,251.1144,247.03
4867,5.87209538,1.0000,4097,4.8496,7.0601,4018.5500,177.0871,247.08
4868,5.87209538,1.0000,4097,4.0268,8.0747,4036.7000,186.3370,247.13
4869,5.87209538,1.0000,4097,4.2536,6.8887,4031.2250,183.7281,247.18
4870,5.87209538,1.0000,4097,6.8905,12.6448,3963.3500,318.6545,247.22
4871,5.87209538,1.0000,4097,3.6137,8.0023,4036.4000,212.8798,247.27
4872,5.87209538,1.0000,4097,4.0923,8.9195,4026.4250,225.6560,247.32
4873,5.87209538,1.0000,4097,4.1211,8.8500,4022.2250,223.8555,247.36
4874,5.87209538,1.0000,4097,7.0910,10.6191,3953.0000,279.7176,247.41
4875,5.87209538,1.0000,4097,5.9599,11.1874,3998.1500,278.9185,247.46
4876,5.87209538,1.0000,4097,7.4773,12.0384,3932.3750,324.0911,247.51
4877,5.87209538,1.0000,4097,6.6887,14.3516,3972.1250,323.8046,247.56
4878,5.87209538,1.0000,4097,3.8882,8.0580,4026.2750,211.0750,247.60
4879,5.87209538,1.0000,4097,5.4685,9.9942,3989.9000,257.3330,247.65
4880,5.87209538,1.0000,4097,5.4604,9.1966,3986.1500,248.4463,247.70
4881,5.87209538,1.0000,4097,5.1421,10.7381,4007.3000,246.6137,247.75
4882,5.87209538,1.0000,4097,7.5162,12.3448,3946.0250,314.7030,247.79
4883,5.87209538,1.0000,4097,4.5715,9.4104,4023.2000,232.6807,247.84
4884,5.87209538,1.0000,4097,5.8709,9.7642,3997.7750,253.7496,247.89
4885,5.87209538,1.0000,4097,5.9415,8.3107,3976.0250,225.3002,247.94
4886,5.87209538,1.0000,4097,6.9753,13.7795,3960.4250,328.0174,247.99
4887,5.87209538,1.0000,4097,3.2311,6.5705,4054.2500,158.0643,248.04
4888,5.87209538,1.0000,4097,3.3811,8.4538,4039.8500,216.1176,248.09
4889,5.87209538,1.0000,4097,4.0331,6.6043,4029.7250,171.8255,248.13
4890,5.87209538,1.0000,4097,6.5788,9.6637,3964.6250,255.3511,248.18
4891,5.87209538,1.0000,4097,8.3829,18.6397,3937.3250,398.5574,248.23
4892,5.87209538,1.0000,4097,4.5011,9.2992,4019.3750,233.9598,248.28
4893,5.87209538,1.0000,4097,7.7441,13.3085,3928.7750,331.9818,248.33
4894,5.87209538,1.0000,4097,7.2474,13.2705,3956.6000,330.7649,248.38
4895,5.87209538,1.0000,4097,3.9787,9.2935,4040.2250,219.2304,248.43
4896,5.87209538,1.0000,4097,5.2117,8.8906,4001.1500,226.5198,248.48
4897,5.87209538,1.0000,4097,5.2539,10.1667,3987.5000,269.3985,248.53
4898,5.87209538,1.0000,4097,7.6337,15.3726,3946.4000,336.6965,248.58
4899,5.87209538,1.0000,4097,7.0957,12.9913,3951.8000,319.9524,248.63
4900,5.87209538,1.0000,4097,6.7884,11.1532,3955.5500,292.2634,248.68
4901,5.87209538,1.0000,4097,8.1507,14.9374,3934.2500,353.4458,248.73
4902,5.87209538,1.0000,4097,5.5835,9.3771,3982.9250,247.8302,248.78
4903,5.87209538,1.0000,4097,4.1367,8.7848,4023.9500,226.6882,248.83
4904,5.87209538,1.0000,4097,7.3619,12.3453,3937.3250,321.0305,248.87
4905,5.87209538,1.0000,4097,3.9621,8.9582,4019.3750,235.2459,248.92
4906,5.87209538,1.0000,4097,3.2365,7.4607,4041.7250,193.1099,248.97
4907,5.87254902,1.0000,4097,4.9929,8.4807,3998.7500,226.6557,249.02
4908,5.87254902,1.0000,4097,6.3536,12.6195,3979.7000,300.6397,249.07
4909,5.87254902,1.0000,4097,5.8594,12.4188,3977.8250,310.4340,249.12
4910,5.87254902,1.0000,4097,5.6646,11.8772,3982.3250,288.4056,249.17
4911,5.87254902,1.0000,4097,6.1412,14.6339,3987.5000,307.6975,249.22
4912,5.87254902,1.0000,4097,8.2867,13.4826,3925.8500,347.2939,249.27
4913,5.87254902,1.0000,4097,5.1063,9.9742,4006.4000,240.7387,249.32
4914,5.87254902,1.0000,4097,7.2177,12.7194,3942.5750,321.6351,249.37
4915,5.87254902,1.0000,4097,8.2130,11.6564,3923.6000,303.8092,249.42
4916,5.87254902,1.0000,4097,5.1979,9.1539,4004.5250,238.6593,249.47
4917,5.87254902,1.0000,4097,7.0247,13.9455,3946.4000,344.5433,249.51
4918,5.87254902,1.0000,4097,6.4370,10.5829,3976.9250,263.7796,249.56
4919,5.87254902,1.0000,4097,7.0032,12.6781,3948.8750,324.3801,249.61
4920,5.87254902,1.0000,4097,8.9486,13.3410,3898.6250,336.6524,249.66
4921,5.87266344,1.0000,4097,7.0771,13.7157,3957.2750,331.1543,249.71
4922,5.87266344,1.0000,4097,6.3203,9.1852,3960.9500,249.8593,249.76
4923,5.87266344,1.0000,4097,6.2614,10.4812,3967.9250,263.0621,249.81
4924,5.87266344,1.0000,4097,4.0710,7.9832,4036.4750,203.6765,249.86
4925,5.87266344,1.0000,4097,5.4726,9.8651,3980.9750,265.1306,249.91
4926,5.87266344,1.0000,4097,3.8309,5.5042,4039.4000,133.3131,249.95
4927,5.87266344,1.0000,4097,4.3710,10.3590,4024.7750,240.5557,250.00
4928,5.87266344,1.0000,4097,6.1576,10.3763,3979.9250,262.5887,250.05
4929,5.87266344,1.0000,4097,5.3195,10.3768,3993.8000,264.5864,250.10
4930,5.87266344,1.0000,4097,5.4355,8.4670,3989.2250,221.3681,250.14
4931,5.87266344,1.0000,4097,9.0456,15.3547,3910.4000,356.3567,250.19
4932,5.87266344,1.0000,4097,7.7095,13.0703,3930.2000,333.9135,250.24
4933,5.87266344,1.0000,4097,6.7398,13.2958,3960.6500,315.5787,250.29
4934,5.87266344,1.0000,4097,5.0769,10.6404,3998.9750,265.8019,250.34
4935,5.87266344,1.0000,4097,3.4048,6.3079,4044.7250,163.5824,250.39
4936,5.87266344,1.0000,4097,5.3840,8.4315,3980.9750,227.7605,250.44
4937,5.87266344,1.0000,4097,3.9323,8.5533,4028.6000,214.0024,250.49
4938,5.87266344,1.0000,4097,5.8435,10.6856,3968.5250,286.6726,250.54
4939,5.87266344,1.0000,4097,5.2269,11.0627,3998.4500,271.9484,250.59
